ScanID,EchoTime,RepetitionTime,InversionTime
sub-OAS30881_ses-d0804_T2w,0.455,3.2,
sub-OAS30881_ses-d0804_run-02_T1w,0.00316,2.4,1.0
sub-OAS30667_ses-d0115_T2w,0.454,3.2,
sub-OAS30667_ses-d0115_run-02_T1w,0.00213,2.4,1.0
sub-OAS30667_ses-d0115_FLAIR,0.091,9.0,2.5
sub-OAS30919_ses-d3650_T2w,0.455,3.2,
sub-OAS30919_ses-d3650_T1w,0.00316,2.4,1.0
sub-OAS30919_ses-d3650_run-02_FLAIR,0.076,9.0,2.5
sub-OAS30838_sess-d0098_FLAIR,0.091,9.0,2.5
sub-OAS30838_sess-d0098_T1w,0.00295,2.3,0.9
sub-OAS30185_sess-d6000_FLAIR,0.091,9.0,2.5
sub-OAS30185_sess-d6000_T1w,0.00295,2.3,0.9
sub-OAS30842_sess-d1299_T1w,0.00295,2.3,0.9
sub-OAS30118_ses-d1663_run-02_T1w,0.00316,2.4,1.0
sub-OAS30118_ses-d1663_T2w,0.455,3.2,
sub-OAS30497_sess-d0056_FLAIR,0.091,9.0,2.5
sub-OAS30497_sess-d0056_T1w,0.00295,2.3,0.9
sub-OAS30610_ses-d0079_run-02_T1w,0.00316,2.4,1.0
sub-OAS30610_ses-d0079_T2w,0.455,3.2,
sub-OAS30531_ses-d2584_T1w,0.00295,2.3,0.9
sub-OAS30531_ses-d2584_FLAIR,0.091,9.0,2.5
sub-OAS30725_ses-d2453_T2w,0.455,3.2,
sub-OAS30725_ses-d2453_T1w,0.00316,2.4,1.0
sub-OAS30725_ses-d2453_FLAIR,0.076,9.0,2.5
sub-OAS30044_ses-d0054_T2w,0.455,3.2,
sub-OAS30044_ses-d0054_T1w,0.00316,2.4,1.0
sub-OAS31414_sess-d0148_T1w,0.00295,2.3,0.9
sub-OAS30715_sess-d2444_T1w,0.00275,2.4,
sub-OAS30715_sess-d2444_FLAIR,0.394,5.0,
sub-OAS30715_sess-d2444_T2w,0.567,3.2,
sub-OAS31354_sess-d0140_T1w,0.00295,2.3,0.9
sub-OAS30095_ses-d0033_T1w,0.00316,2.4,1.0
sub-OAS30095_ses-d0033_T2w,0.455,3.2,
sub-OAS30855_sess-d6166_run-02_T1w,0.00295,2.3,0.9
sub-OAS30855_sess-d6166_run-02_FLAIR,0.094,9.0,2.5
sub-OAS30855_sess-d6166_run-02_T2w,0.566,3.2,
sub-OAS30764_ses-d0055_T1w,0.00295,2.3,0.9
sub-OAS30764_ses-d0055_FLAIR,0.091,9.0,2.5
sub-OAS31184_sess-d0056_T1w,0.00295,2.3,0.9
sub-OAS31184_sess-d0056_FLAIR,0.091,9.0,2.5
sub-OAS31052_ses-d0093_run-02_T1w,0.00316,2.4,1.0
sub-OAS31052_ses-d0093_T2w,0.455,3.2,
sub-OAS30711_ses-d0434_T2w,0.455,3.2,
sub-OAS30711_ses-d0434_run-02_T1w,0.00316,2.4,1.0
sub-OAS30135_ses-d2357_T1w,0.00316,2.4,1.0
sub-OAS30135_ses-d2357_T2w,0.455,3.2,
sub-OAS30067_ses-d0057_T1w,0.00316,2.4,1.0
sub-OAS30067_ses-d0057_T2w,0.455,3.2,
sub-OAS30936_ses-d6483_T2w,0.455,3.2,
sub-OAS30936_ses-d6483_run-02_T1w,0.00312,2.4,1.0
sub-OAS30872_ses-d3097_FLAIR,0.091,9.0,2.5
sub-OAS30872_ses-d3097_T1w,0.00295,2.3,0.9
sub-OAS30452_ses-d4489_T1w,0.00213,2.4,1.0
sub-OAS30766_ses-d0147_T1w,0.00295,2.3,0.9
sub-OAS30766_ses-d0147_FLAIR,0.091,9.0,2.5
sub-OAS30798_sess-d1003_FLAIR,0.094,9.0,
sub-OAS30798_sess-d1003_T2w,0.566,3.2,
sub-OAS30798_sess-d1003_T1w,0.00295,2.3,
sub-OAS30715_ses-d1230_FLAIR,0.091,9.0,2.5
sub-OAS30715_ses-d1230_T1w,0.00295,2.3,0.9
sub-OAS30857_ses-d1263_T1w,0.00295,2.3,0.9
sub-OAS30857_ses-d1263_FLAIR,0.091,9.0,2.5
sub-OAS31162_ses-d0107_T2w,0.455,3.2,
sub-OAS31162_ses-d0107_T1w,0.00316,2.4,1.0
sub-OAS30315_ses-d0124_T1w,0.00295,2.3,0.9
sub-OAS30315_ses-d0124_FLAIR,0.091,9.0,2.5
sub-OAS30235_ses-d0139_FLAIR,0.091,9.0,2.5
sub-OAS30235_ses-d0139_T1w,0.00295,2.3,0.9
sub-OAS30978_ses-d1207_T2w,0.455,3.2,
sub-OAS30978_ses-d1207_FLAIR,0.076,9.0,2.5
sub-OAS30978_ses-d1207_T1w,0.00316,2.4,1.0
sub-OAS30637_sess-d1185_T1w,0.00295,2.3,0.9
sub-OAS30637_sess-d1185_FLAIR,0.091,9.0,2.5
sub-OAS30816_sess-d4576_T1w,0.00295,2.3,0.9
sub-OAS30816_sess-d4576_FLAIR,0.091,9.0,2.5
sub-OAS31412_sess-d0137_T1w,0.00295,2.3,0.9
sub-OAS31412_sess-d0137_FLAIR,0.091,9.0,2.5
sub-OAS30775_ses-d2893_T1w,0.00213,2.4,1.0
sub-OAS30487_ses-d2165_T1w,0.00316,2.4,1.0
sub-OAS30487_ses-d2165_T2w,0.455,3.2,
sub-OAS30675_ses-d8548_run-02_T1w,0.00316,2.4,1.0
sub-OAS30675_ses-d8548_T2w,0.455,3.2,
sub-OAS31322_sess-d0105_FLAIR,0.091,9.0,2.5
sub-OAS31322_sess-d0105_T1w,0.00295,2.3,0.9
sub-OAS30982_ses-d1705_T1w,0.00316,2.4,1.0
sub-OAS30982_ses-d1705_T2w,0.455,3.2,
sub-OAS30742_ses-d3387_T2w,0.455,3.2,
sub-OAS30742_ses-d3387_T1w,0.00316,2.4,1.0
sub-OAS31119_sess-d2757_T1w,0.00275,2.4,
sub-OAS30776_ses-d4024_FLAIR,0.091,9.0,2.5
sub-OAS30776_ses-d4024_T1w,0.00295,2.3,0.9
sub-OAS30871_ses-d0040_T2w,0.455,3.2,
sub-OAS30871_ses-d0040_FLAIR,0.076,9.0,2.5
sub-OAS30871_ses-d0040_T1w,0.00316,2.4,1.0
sub-OAS30927_sess-d1180_FLAIR,0.091,9.0,2.5
sub-OAS30927_sess-d1180_T1w,0.00295,2.3,0.9
sub-OAS30756_ses-d0014_FLAIR,0.076,9.0,2.5
sub-OAS30756_ses-d0014_T2w,0.455,3.2,
sub-OAS30756_ses-d0014_T1w,0.00316,2.4,1.0
sub-OAS31101_ses-d0076_T1w,0.00316,2.4,1.0
sub-OAS31101_ses-d0076_T2w,0.455,3.2,
sub-OAS30816_ses-d0530_T2w,0.455,3.2,
sub-OAS30816_ses-d0530_run-02_T1w,0.00316,2.4,1.0
sub-OAS30377_ses-d0048_T1w,0.00295,2.3,0.9
sub-OAS30377_ses-d0048_FLAIR,0.091,9.0,2.5
sub-OAS30767_ses-d1285_T1w,0.00295,2.3,0.9
sub-OAS30767_ses-d1285_FLAIR,0.091,9.0,2.5
sub-OAS30723_ses-d2278_FLAIR,0.076,9.0,2.5
sub-OAS30723_ses-d2278_T2w,0.455,3.2,
sub-OAS30723_ses-d2278_T1w,0.00316,2.4,1.0
sub-OAS31256_sess-d0163_T1w,0.00295,2.3,0.9
sub-OAS31256_sess-d0163_FLAIR,0.091,9.0,2.5
sub-OAS30328_sess-d1274_T1w,0.00295,2.3,0.9
sub-OAS30328_sess-d1274_FLAIR,0.091,9.0,2.5
sub-OAS30178_ses-d0049_T1w,0.00393,1.9,1.1
sub-OAS30917_sess-d1222_T2w,0.564,3.2,
sub-OAS30917_sess-d1222_T1w,0.00295,2.3,0.9
sub-OAS30917_sess-d1222_FLAIR,0.091,9.0,2.5
sub-OAS30124_ses-d0046_run-02_T1w,0.00316,2.4,1.0
sub-OAS30124_ses-d0046_T2w,0.455,3.2,
sub-OAS30725_ses-d3121_T1w,0.00316,2.4,1.0
sub-OAS30725_ses-d3121_T2w,0.455,3.2,
sub-OAS30472_ses-d0047_run-02_T1w,0.00316,2.4,1.0
sub-OAS30472_ses-d0047_T2w,0.455,3.2,
sub-OAS30858_ses-d0060_T2w,0.455,3.2,
sub-OAS30858_ses-d0060_run-02_T1w,0.00316,2.4,1.0
sub-OAS30956_ses-d0347_T2w,0.455,3.2,
sub-OAS30956_ses-d0347_run-02_T1w,0.00316,2.4,1.0
sub-OAS31153_ses-d0777_T2w,0.454,3.2,
sub-OAS31153_ses-d0777_run-02_FLAIR,0.091,9.0,2.5
sub-OAS31153_ses-d0777_run-02_T1w,0.00213,2.4,1.0
sub-OAS30558_ses-d3715_T1w,0.00313,2.4,1.0
sub-OAS30996_sess-d5818_T1w,0.00295,2.3,0.9
sub-OAS30996_sess-d5818_FLAIR,0.091,9.0,2.5
sub-OAS31335_sess-d0164_FLAIR,0.091,9.0,2.5
sub-OAS31335_sess-d0164_T1w,0.00295,2.3,0.9
sub-OAS30614_ses-d4088_T1w,0.00316,2.4,1.0
sub-OAS30614_ses-d4088_T2w,0.455,3.2,
sub-OAS30770_sess-d3532_T1w,0.00295,2.3,
sub-OAS30770_sess-d3532_FLAIR,0.091,9.0,
sub-OAS30770_sess-d3532_T2w,0.564,3.2,
sub-OAS30052_ses-d2709_T2w,0.455,3.2,
sub-OAS30052_ses-d2709_T1w,0.00316,2.4,1.0
sub-OAS30291_sess-d3148_T1w,0.00295,2.3,0.9
sub-OAS30291_sess-d3148_FLAIR,0.091,9.0,2.5
sub-OAS31048_sess-d4535_FLAIR,0.094,9.0,
sub-OAS31048_sess-d4535_T1w,0.00295,2.3,
sub-OAS31048_sess-d4535_T2w,0.566,3.2,
sub-OAS31317_sess-d0077_T1w,0.00275,2.4,
sub-OAS31317_sess-d0077_FLAIR,0.394,5.0,
sub-OAS30905_ses-d2331_FLAIR,0.091,9.0,2.5
sub-OAS30905_ses-d2331_T1w,0.00295,2.3,0.9
sub-OAS30706_sess-d1228_T1w,0.00295,2.3,0.9
sub-OAS30706_sess-d1228_FLAIR,0.091,9.0,2.5
sub-OAS30419_ses-d3307_T2w,0.455,3.2,
sub-OAS30419_ses-d3307_T1w,0.00316,2.4,1.0
sub-OAS30742_sess-d5655_T2w,0.567,3.2,
sub-OAS30742_sess-d5655_T1w,0.00275,2.4,
sub-OAS30717_ses-d1418_FLAIR,0.076,9.0,2.5
sub-OAS30717_ses-d1418_T1w,0.00316,2.4,1.0
sub-OAS30717_ses-d1418_T2w,0.455,3.2,
sub-OAS31118_ses-d2835_T2w,0.455,3.2,
sub-OAS31118_ses-d2835_FLAIR,0.076,9.0,2.5
sub-OAS31118_ses-d2835_T1w,0.00316,2.4,1.0
sub-OAS30660_ses-d3464_T1w,0.00316,2.4,1.0
sub-OAS30660_ses-d3464_T2w,0.455,3.2,
sub-OAS30579_sess-d0112_T2w,0.455,3.2,
sub-OAS30579_sess-d0112_run-02_T1w,0.00316,2.4,1.0
sub-OAS30579_sess-d0112_FLAIR,0.076,9.0,2.5
sub-OAS31083_ses-d1981_T2w,0.455,3.2,
sub-OAS31083_ses-d1981_T1w,0.00316,2.4,1.0
sub-OAS30668_ses-d2432_FLAIR,0.076,9.0,2.5
sub-OAS30668_ses-d2432_T1w,0.00316,2.4,1.0
sub-OAS30668_ses-d2432_T2w,0.455,3.2,
sub-OAS30858_sess-d3318_T1w,0.00295,2.3,0.9
sub-OAS30858_sess-d3318_FLAIR,0.091,9.0,2.5
sub-OAS31275_sess-d0183_T1w,0.00295,2.3,
sub-OAS31275_sess-d0183_FLAIR,0.091,9.0,
sub-OAS30606_ses-d0360_run-02_T1w,0.00316,2.4,1.0
sub-OAS30606_ses-d0360_T2w,0.455,3.2,
sub-OAS30122_ses-d0136_T1w,0.00295,2.3,0.9
sub-OAS30122_ses-d0136_FLAIR,0.091,9.0,2.5
sub-OAS30726_ses-d0558_T1w,0.00313,2.4,1.0
sub-OAS30776_ses-d2471_T2w,0.455,3.2,
sub-OAS30776_ses-d2471_T1w,0.00316,2.4,1.0
sub-OAS30766_sess-d1169_T2w,0.566,3.2,
sub-OAS30766_sess-d1169_FLAIR,0.094,9.0,
sub-OAS30766_sess-d1169_T1w,0.00295,2.3,
sub-OAS31432_sess-d0224_run-02_FLAIR,0.091,9.0,2.5
sub-OAS31432_sess-d0224_run-02_T1w,0.00295,2.3,0.9
sub-OAS31432_sess-d0224_run-02_T2w,0.564,3.2,
sub-OAS30181_ses-d0058_T1w,0.00295,2.3,0.9
sub-OAS30181_ses-d0058_FLAIR,0.091,9.0,2.5
sub-OAS30386_ses-d0055_T1w,0.00295,2.3,0.9
sub-OAS30386_ses-d0055_FLAIR,0.091,9.0,2.5
sub-OAS30048_ses-d3375_FLAIR,0.091,9.0,2.5
sub-OAS30048_ses-d3375_run-02_T1w,0.00213,2.4,1.0
sub-OAS30048_ses-d3375_T2w,0.454,3.2,
sub-OAS30127_ses-d0837_T1w,0.00295,2.3,0.9
sub-OAS30127_ses-d0837_FLAIR,0.091,9.0,2.5
sub-OAS31125_ses-d3093_T1w,0.00295,2.3,0.9
sub-OAS31125_ses-d3093_FLAIR,0.091,9.0,2.5
sub-OAS30275_ses-d1006_T2w,0.455,3.2,
sub-OAS30275_ses-d1006_run-02_T1w,0.00316,2.4,1.0
sub-OAS30659_ses-d0410_T1w,0.00316,2.4,1.0
sub-OAS30659_ses-d0410_T2w,0.455,3.2,
sub-OAS30968_sess-d1537_run-02_T1w,0.00295,2.3,0.9
sub-OAS30968_sess-d1537_T2w,0.566,3.2,
sub-OAS30968_sess-d1537_run-02_FLAIR,0.094,9.0,2.5
sub-OAS30797_ses-d3465_T1w,0.00316,2.4,1.0
sub-OAS30797_ses-d3465_T2w,0.455,3.2,
sub-OAS30960_ses-d2110_run-02_T1w,0.00316,2.4,1.0
sub-OAS30960_ses-d2110_FLAIR,0.076,9.0,2.5
sub-OAS30960_ses-d2110_T2w,0.455,3.2,
sub-OAS30176_ses-d0000_T2w,0.455,3.2,
sub-OAS30176_ses-d0000_T1w,0.00316,2.4,1.0
sub-OAS30368_ses-d2750_FLAIR,0.091,9.0,2.5
sub-OAS30368_ses-d2750_T1w,0.00295,2.3,0.9
sub-OAS31210_sess-d0064_T1w,0.00275,2.4,
sub-OAS31210_sess-d0064_FLAIR,0.394,5.0,
sub-OAS31210_sess-d0064_T2w,0.567,3.2,
sub-OAS31185_sess-d0172_T2w,0.564,3.2,
sub-OAS31185_sess-d0172_T1w,0.00295,2.3,0.9
sub-OAS31185_sess-d0172_FLAIR,0.091,9.0,2.5
sub-OAS31428_sess-d0022_FLAIR,0.091,9.0,2.5
sub-OAS31428_sess-d0022_T1w,0.00295,2.3,0.9
sub-OAS31428_sess-d0022_T2w,0.564,3.2,
sub-OAS31021_ses-d1318_T1w,0.00295,2.3,0.9
sub-OAS31021_ses-d1318_FLAIR,0.091,9.0,2.5
sub-OAS31235_sess-d0054_T2w,0.564,3.2,
sub-OAS31235_sess-d0054_FLAIR,0.091,9.0,
sub-OAS31235_sess-d0054_T1w,0.00295,2.3,
sub-OAS31046_ses-d0473_run-02_T1w,0.00316,2.4,1.0
sub-OAS31046_ses-d0473_T2w,0.455,3.2,
sub-OAS30651_ses-d1833_T2w,0.455,3.2,
sub-OAS30651_ses-d1833_T1w,0.00316,2.4,1.0
sub-OAS30240_ses-d1871_T2w,0.455,3.2,
sub-OAS30240_ses-d1871_run-02_T1w,0.00316,2.4,1.0
sub-OAS30678_ses-d0093_run-02_T1w,0.00308,2.4,1.0
sub-OAS30678_ses-d0093_T2w,0.455,3.2,
sub-OAS30729_ses-d6253_T1w,0.00295,2.3,0.9
sub-OAS30729_ses-d6253_FLAIR,0.091,9.0,2.5
sub-OAS31393_sess-d0125_T1w,0.00275,2.4,
sub-OAS31393_sess-d0125_FLAIR,0.394,5.0,
sub-OAS31393_sess-d0125_T2w,0.567,3.2,
sub-OAS30066_ses-d2006_T1w,0.00295,2.3,0.9
sub-OAS30066_ses-d2006_FLAIR,0.091,9.0,2.5
sub-OAS30531_ses-d1348_T2w,0.455,3.2,
sub-OAS30531_ses-d1348_T1w,0.00316,2.4,1.0
sub-OAS31024_ses-d0204_T2w,0.455,3.2,
sub-OAS31024_ses-d0204_run-02_T1w,0.00313,2.4,1.0
sub-OAS31199_sess-d0111_FLAIR,0.394,5.0,
sub-OAS31199_sess-d0111_T2w,0.567,3.2,
sub-OAS31199_sess-d0111_T1w,0.00275,2.4,
sub-OAS30792_ses-d1556_T1w,0.00316,2.4,1.0
sub-OAS30792_ses-d1556_T2w,0.455,3.2,
sub-OAS30620_ses-d1616_T1w,0.00313,2.4,1.0
sub-OAS31069_ses-d0025_run-02_T1w,0.00316,2.4,1.0
sub-OAS31069_ses-d0025_T2w,0.455,3.2,
sub-OAS31309_sess-d0174_run-02_T1w,0.00295,2.3,0.9
sub-OAS31168_ses-d1566_T2w,0.455,3.2,
sub-OAS31168_ses-d1566_FLAIR,0.076,9.0,2.5
sub-OAS31168_ses-d1566_T1w,0.00316,2.4,1.0
sub-OAS30534_ses-d2374_T2w,0.455,3.2,
sub-OAS30534_ses-d2374_T1w,0.00316,2.4,1.0
sub-OAS30240_sess-d4844_FLAIR,0.091,9.0,2.5
sub-OAS30240_sess-d4844_T1w,0.00295,2.3,0.9
sub-OAS30223_ses-d0455_run-02_T1w,0.00316,2.4,1.0
sub-OAS30223_ses-d0455_T2w,0.455,3.2,
sub-OAS30036_ses-d0059_T1w,0.00316,2.4,1.0
sub-OAS30036_ses-d0059_T2w,0.455,3.2,
sub-OAS30789_ses-d0083_T2w,0.455,3.2,
sub-OAS30789_ses-d0083_T1w,0.00316,2.4,1.0
sub-OAS30006_ses-d2342_FLAIR,0.091,9.0,2.5
sub-OAS30006_ses-d2342_T1w,0.00295,2.3,0.9
sub-OAS31374_sess-d0306_T1w,0.00295,2.3,
sub-OAS31374_sess-d0306_FLAIR,0.091,9.0,
sub-OAS30135_ses-d0341_run-02_T1w,0.00316,2.4,1.0
sub-OAS30135_ses-d0341_T2w,0.455,3.2,
sub-OAS30859_ses-d0154_T1w,0.00316,2.4,1.0
sub-OAS30859_ses-d0154_T2w,0.455,3.2,
sub-OAS31234_sess-d0210_T1w,0.00295,2.3,0.9
sub-OAS30947_ses-d1688_T2w,0.455,3.2,
sub-OAS30947_ses-d1688_run-02_T1w,0.00316,2.4,1.0
sub-OAS30867_ses-d2660_T2w,0.455,3.2,
sub-OAS30867_ses-d2660_T1w,0.00316,2.4,1.0
sub-OAS30384_ses-d0108_T1w,0.00316,2.4,1.0
sub-OAS30384_ses-d0108_T2w,0.455,3.2,
sub-OAS30498_ses-d0132_T1w,0.00316,2.4,1.0
sub-OAS30498_ses-d0132_T2w,0.455,3.2,
sub-OAS30668_ses-d0597_T2w,0.455,3.2,
sub-OAS30668_ses-d0597_run-02_T1w,0.00316,2.4,1.0
sub-OAS30616_ses-d0199_T1w,0.00316,2.4,1.0
sub-OAS30616_ses-d0199_T2w,0.455,3.2,
sub-OAS30881_ses-d0304_run-02_T1w,0.00316,2.4,1.0
sub-OAS30881_ses-d0304_T2w,0.455,3.2,
sub-OAS30461_ses-d0198_T2w,0.455,3.2,
sub-OAS30461_ses-d0198_run-02_T1w,0.00316,2.4,1.0
sub-OAS30051_ses-d0200_run-02_T1w,0.00316,2.4,1.0
sub-OAS30051_ses-d0200_T2w,0.455,3.2,
sub-OAS30406_ses-d0084_T2w,0.455,3.2,
sub-OAS30406_ses-d0084_run-02_T1w,0.00316,2.4,1.0
sub-OAS30842_ses-d0526_T1w,0.00295,2.3,0.9
sub-OAS30842_ses-d0526_FLAIR,0.091,9.0,2.5
sub-OAS30368_sess-d3990_T2w,0.564,3.2,
sub-OAS30368_sess-d3990_T1w,0.00295,2.3,
sub-OAS30368_sess-d3990_FLAIR,0.091,9.0,
sub-OAS30605_ses-d0941_T1w,0.00316,2.4,1.0
sub-OAS30605_ses-d0941_T2w,0.455,3.2,
sub-OAS30058_ses-d3235_T2w,0.455,3.2,
sub-OAS30058_ses-d3235_T1w,0.00316,2.4,1.0
sub-OAS30876_ses-d3364_T1w,0.00316,2.4,1.0
sub-OAS30876_ses-d3364_T2w,0.455,3.2,
sub-OAS31407_sess-d0098_T1w,0.00295,2.3,0.9
sub-OAS31407_sess-d0098_FLAIR,0.091,9.0,2.5
sub-OAS31165_ses-d1122_T1w,0.00295,2.3,0.9
sub-OAS31165_ses-d1122_FLAIR,0.091,9.0,2.5
sub-OAS30132_ses-d0063_T2w,0.455,3.2,
sub-OAS30132_ses-d0063_run-02_T1w,0.00316,2.4,1.0
sub-OAS30660_ses-d1732_run-02_T1w,0.00316,2.4,1.0
sub-OAS30660_ses-d1732_FLAIR,0.076,9.0,2.5
sub-OAS30660_ses-d1732_T2w,0.455,3.2,
sub-OAS31137_ses-d3443_T2w,0.455,3.2,
sub-OAS31137_ses-d3443_T1w,0.00316,2.4,1.0
sub-OAS30763_ses-d0112_run-02_FLAIR,0.091,9.0,2.5
sub-OAS30763_ses-d0112_run-02_T1w,0.00295,2.3,0.9
sub-OAS30288_ses-d4509_T1w,0.00295,2.3,0.9
sub-OAS30288_ses-d4509_FLAIR,0.091,9.0,2.5
sub-OAS30245_ses-d0058_T1w,0.00393,1.9,1.1
sub-OAS31352_sess-d0131_T1w,0.00295,2.3,0.9
sub-OAS31352_sess-d0131_FLAIR,0.091,9.0,2.5
sub-OAS30507_ses-d0391_run-02_T1w,0.00316,2.4,1.0
sub-OAS30507_ses-d0391_T2w,0.455,3.2,
sub-OAS30049_ses-d1633_FLAIR,0.091,9.0,2.5
sub-OAS30049_ses-d1633_T1w,0.00295,2.3,0.9
sub-OAS30961_sess-d0062_FLAIR,0.091,9.0,2.5
sub-OAS30961_sess-d0062_T1w,0.00295,2.3,0.9
sub-OAS31414_sess-d0147_FLAIR,0.091,9.0,2.5
sub-OAS31414_sess-d0147_T1w,0.00295,2.3,0.9
sub-OAS30887_ses-d0064_T1w,0.00316,2.4,1.0
sub-OAS30887_ses-d0064_T2w,0.455,3.2,
sub-OAS30209_ses-d0609_run-02_T1w,0.00316,2.4,1.0
sub-OAS30516_ses-d1800_T2w,0.455,3.2,
sub-OAS30516_ses-d1800_run-02_T1w,0.00316,2.4,1.0
sub-OAS30805_ses-d5456_run-02_T1w,0.00316,2.4,1.0
sub-OAS30805_ses-d5456_T2w,0.455,3.2,
sub-OAS31381_sess-d0032_T1w,0.00275,2.4,
sub-OAS31381_sess-d0032_FLAIR,0.394,5.0,
sub-OAS31381_sess-d0032_T2w,0.567,3.2,
sub-OAS30101_ses-d2650_T1w,0.00295,2.3,0.9
sub-OAS30101_ses-d2650_FLAIR,0.09,9.0,2.5
sub-OAS30718_ses-d7409_run-02_T1w,0.00316,2.4,1.0
sub-OAS30718_ses-d7409_T2w,0.455,3.2,
sub-OAS30211_sess-d2380_T2w,0.564,3.2,
sub-OAS30211_sess-d2380_FLAIR,0.091,9.0,
sub-OAS30211_sess-d2380_T1w,0.00295,2.3,
sub-OAS30721_sess-d0396_T1w,0.00213,2.4,1.0
sub-OAS31159_ses-d0074_T2w,0.455,3.2,
sub-OAS31159_ses-d0074_run-02_T1w,0.00316,2.4,1.0
sub-OAS31059_sess-d4501_T1w,0.00295,2.3,0.9
sub-OAS31059_sess-d4501_FLAIR,0.091,9.0,2.5
sub-OAS30892_ses-d0029_T1w,0.00316,2.4,1.0
sub-OAS30892_ses-d0029_T2w,0.455,3.2,
sub-OAS30038_ses-d3376_T2w,0.455,3.2,
sub-OAS30038_ses-d3376_T1w,0.00316,2.4,1.0
sub-OAS30038_ses-d3376_FLAIR,0.076,9.0,2.5
sub-OAS30735_ses-d1119_T2w,0.455,3.2,
sub-OAS30735_ses-d1119_run-02_T1w,0.00316,2.4,1.0
sub-OAS30261_ses-d0785_run-02_T1w,0.00316,2.4,1.0
sub-OAS30261_ses-d0785_T2w,0.455,3.2,
sub-OAS31023_ses-d0070_T1w,0.00393,1.9,1.1
sub-OAS30705_ses-d0070_T2w,0.455,3.2,
sub-OAS30705_ses-d0070_T1w,0.00316,2.4,1.0
sub-OAS31330_sess-d0229_T1w,0.00295,2.3,0.9
sub-OAS31330_sess-d0229_FLAIR,0.091,9.0,2.5
sub-OAS31014_ses-d3555_FLAIR,0.091,9.0,2.5
sub-OAS31014_ses-d3555_T1w,0.00295,2.3,0.9
sub-OAS30508_ses-d0042_T1w,0.00295,2.3,0.9
sub-OAS30508_ses-d0042_FLAIR,0.091,9.0,2.5
sub-OAS30762_sess-d2359_FLAIR,0.091,9.0,
sub-OAS30762_sess-d2359_T2w,0.564,3.2,
sub-OAS30762_sess-d2359_T1w,0.00295,2.3,
sub-OAS30643_ses-d0893_T2w,0.455,3.2,
sub-OAS30643_ses-d0893_T1w,0.00316,2.4,1.0
sub-OAS30113_ses-d2280_run-02_T1w,0.00316,2.4,1.0
sub-OAS30113_ses-d2280_T2w,0.455,3.2,
sub-OAS30113_ses-d2280_FLAIR,0.076,9.0,2.5
sub-OAS31370_sess-d0097_FLAIR,0.091,9.0,2.5
sub-OAS31370_sess-d0097_T1w,0.00295,2.3,0.9
sub-OAS30504_ses-d0000_T2w,0.455,3.2,
sub-OAS30504_ses-d0000_run-02_T1w,0.00316,2.4,1.0
sub-OAS30701_ses-d1333_T1w,0.00316,2.4,1.0
sub-OAS30701_ses-d1333_FLAIR,0.076,9.0,2.5
sub-OAS30701_ses-d1333_T2w,0.455,3.2,
sub-OAS30615_ses-d0191_T1w,0.00393,1.9,1.1
sub-OAS30659_ses-d1668_T1w,0.00295,2.3,0.9
sub-OAS30659_ses-d1668_FLAIR,0.091,9.0,2.5
sub-OAS30109_sess-d4518_T1w,0.00295,2.3,
sub-OAS30109_sess-d4518_FLAIR,0.091,9.0,
sub-OAS30109_sess-d4518_T2w,0.564,3.2,
sub-OAS30109_ses-d2310_T2w,0.455,3.2,
sub-OAS30109_ses-d2310_T1w,0.00316,2.4,1.0
sub-OAS30483_ses-d0020_T2w,0.454,3.2,
sub-OAS30483_ses-d0020_run-02_T1w,0.00213,2.4,1.0
sub-OAS30483_ses-d0020_FLAIR,0.091,9.0,2.5
sub-OAS30388_ses-d0073_run-02_T1w,0.00316,2.4,1.0
sub-OAS30388_ses-d0073_T2w,0.455,3.2,
sub-OAS30711_ses-d2790_T1w,0.00313,2.4,1.0
sub-OAS31423_sess-d0046_T1w,0.00275,2.4,
sub-OAS31423_sess-d0046_FLAIR,0.394,5.0,
sub-OAS31459_sess-d0125_T1w,0.00295,2.3,0.9
sub-OAS31459_sess-d0125_FLAIR,0.091,9.0,2.5
sub-OAS31348_sess-d0100_T1w,0.00295,2.3,0.9
sub-OAS31348_sess-d0100_FLAIR,0.091,9.0,2.5
sub-OAS31348_sess-d0100_T2w,0.564,3.2,
sub-OAS30822_ses-d0036_run-02_T1w,0.00316,2.4,1.0
sub-OAS30822_ses-d0036_T2w,0.455,3.2,
sub-OAS30558_ses-d4493_FLAIR,0.091,9.0,2.5
sub-OAS30558_ses-d4493_T1w,0.00295,2.3,0.9
sub-OAS31450_sess-d0379_T1w,0.00295,2.3,0.9
sub-OAS31450_sess-d0379_FLAIR,0.091,9.0,2.5
sub-OAS30418_ses-d0069_T2w,0.455,3.2,
sub-OAS30418_ses-d0069_run-02_T1w,0.00316,2.4,1.0
sub-OAS30618_sess-d0059_run-02_FLAIR,0.091,9.0,2.5
sub-OAS30618_sess-d0059_T1w,0.00295,2.3,0.9
sub-OAS30774_ses-d0573_T2w,0.455,3.2,
sub-OAS30774_ses-d0573_run-02_T1w,0.00316,2.4,1.0
sub-OAS30772_ses-d0987_T2w,0.455,3.2,
sub-OAS30772_ses-d0987_run-02_T1w,0.00316,2.4,1.0
sub-OAS30109_ses-d2320_T1w,0.00295,2.3,0.9
